name,subway,distance,service_rating,price,overall_rating,facility_rating,hygiene_rating,location_lat,location_lng
柏高商务酒店(赛马场店),潭村,782,4.6,295,4.3,4.5,4.6,23.126074,113.35948
广州伊莲·萨维尔国际酒店公寓,潭村,317,4.2,376,4.2,4.3,4.5,23.123833,113.34958
雅尔康商务酒店,潭村,818,4.1,309,4.2,4.1,4.3,23.128937,113.34774
赫曼酒店,潭村,829,4.2,157,4.1,3.9,4.3,23.129702,113.35627
7天连锁酒店(广州珠江新城赛马场店),潭村,938,4.5,167,4,4.3,4.5,23.130402,113.35709
广州帕斐乐酒店公寓,潭村,432,4.3,353,4,4.5,4.5,23.124882,113.34883
广州市天河区东旺宾馆,潭村,967,3.8,157,4,3.5,3.6,23.13049,113.3575
广州遇家精品酒店公寓(天河珠江新城店),潭村,972,4.8,437,4,4.7,4.7,23.130285,113.34721
南国酒店,潭村,328,3.9,412,3.8,3.9,4.1,23.120125,113.352196
广州她他柏华酒店式公寓,潭村,940,3.3,314,3.5,3.4,3.8,23.129839,113.35808
广州燕子的旅馆,潭村,794,0,138,3.5,0,0,23.126535,113.35936
广州Xbed互联网住宿财富世纪广场店,潭村,988,0,468,3.4,5,5,23.130486,113.34725
广州6月青年驿站,北京路,53,0,29,4.8,0,0,23.125406,113.27652
广州人民公社青年旅舍北京路店,北京路,129,0,20,4.7,4.8,4.7,23.12552,113.27757
广州易成国际酒店公寓,北京路,893,4.6,329,4.7,4.7,4.7,23.131926,113.27217
广州呈爱精品酒店北京路地铁站店,北京路,90,5,199,4.6,4.7,4.9,23.124222,113.27691
广州岭南五号酒店,北京路,533,4.6,1231,4.6,4.5,4.7,23.121948,113.28057
逸米米公寓北京路捷登都会店,北京路,887,4.3,367,4.6,4.5,4.6,23.132067,113.2726
7天连锁酒店(广州越秀南客运站店),北京路,911,4.6,0,4.6,4.5,4.6,23.127066,113.28509
南北纵横国际公寓(金润铂宫店),北京路,450,4.3,455,4.5,4.5,4.5,23.128977,113.27677
广州桃花江豪生酒店,北京路,393,4.5,498,4.4,4.5,4.7,23.12163,113.27788
7天连锁酒店(广州北京路三店),北京路,495,4.5,165,4.4,4.3,4.5,23.125914,113.281204
迷途主题旅馆,北京路,439,4.2,220,4.4,4.1,4.3,23.128832,113.27717
阳光国际酒店公寓（广州北京路金润铂宫店）,北京路,434,4.3,408,4.4,4.3,4.4,23.128805,113.27701
广州御江苑国际公寓,北京路,372,4.2,340,4.4,4.3,4.4,23.121613,113.275955
广州靓天阁酒店,北京路,324,0,189,4.4,0,0,23.127825,113.27687
如家快捷酒店(广州解放中路公园前地铁站店),北京路,926,4.3,151,4.3,4,4.3,23.129713,113.26906
文星连锁酒店北京路店,北京路,440,4.2,178,4.3,3.9,4.2,23.12619,113.2724
广州考拉青年旅舍（北京路店）,北京路,390,4.6,100,4.3,4.3,4.5,23.127747,113.2742
嘉明宾馆,北京路,403,2.4,105,4.3,2.4,2.4,23.12819,113.27476
广州私享家酒店公寓(北京路金润铂宫店),北京路,434,4.3,367,4.3,4.3,4.3,23.128805,113.27701
家园宾馆(越秀店),北京路,854,3.7,140,4.3,3.6,3.7,23.12363,113.28471
遇家精品服务公寓（广州天河体育中心正佳广场店）,石牌桥,588,4.9,0,4.8,4.7,4.7,23.144173,113.339294
丽枫酒店(广州天河石牌桥地铁站店),石牌桥,291,4.5,120,4.7,4.4,4.6,23.13676,113.33973
辉盛阁酒店公寓,石牌桥,93,4.5,892,4.6,4.6,4.7,23.13815,113.33808
柏高商务酒店(龙口西店),石牌桥,660,4.6,344,4.6,4.5,4.7,23.143444,113.34247
广州悠然文化青年旅舍,石牌桥,673,0,48,4.6,0,0,23.140585,113.34454
地中海国际酒店,石牌桥,540,4.4,429,4.5,4.4,4.5,23.138756,113.343475
广州国德国际大酒店,石牌桥,325,4.4,683,4.5,4.3,4.5,23.141842,113.33889
丽枫酒店(广州天河正佳广场店),石牌桥,212,4.6,299,4.5,4.4,4.5,23.137068,113.338165
方圆奥克伍德国际酒店,石牌桥,526,4.5,875,4.5,4.5,4.6,23.135117,113.33522
广州维多利酒店,石牌桥,939,4.5,530,4.5,4.4,4.6,23.131992,113.34336
优众服务式酒店公寓,石牌桥,902,4.4,276,4.5,4.3,4.4,23.14237,113.34622
广州爱家连锁酒店(天河店),石牌桥,610,4.6,54,4.5,4.2,4.4,23.138815,113.34417
广州佰合国际公寓酒店丽柏店,石牌桥,870,4.5,0,4.5,4.4,4.5,23.14249,113.34582
华侨友谊酒店,石牌桥,287,4.4,330,4.4,4.2,4.4,23.137016,113.34002
嘉逸国际酒店,石牌桥,895,4.5,486,4.4,4.4,4.5,23.146505,113.34131
广州颐园酒店公寓（地中海店）,石牌桥,550,4.5,272,4.4,4.3,4.5,23.13824,113.34352
广州遇家酒店公寓,石牌桥,518,0,655,4.4,0,0,23.138342,113.33318
广州天美酒店,石牌桥,176,3.2,304,4.3,2.8,4,23.139654,113.33663
雪龙商务酒店,石牌桥,246,4.5,199,4.3,4.4,4.6,23.136833,113.3376
莱福·广武酒店,石牌桥,749,4.1,303,4.3,3.7,3.9,23.140728,113.345276
广州Lenovo青年居,鹭江,103,4.8,46,4.8,4.7,4.8,23.100904,113.31388
广州市海珠区史遇宾馆,鹭江,594,4.5,174,4.6,4.3,4.4,23.10662,113.31585
如家快捷酒店(中山大学东门店),鹭江,156,0,215,4.4,4,4.5,23.102173,113.3135
影星宾馆,鹭江,978,4.3,274,4.4,4,4.3,23.101353,113.32432
广州凡偲电影主题酒店中大北门店,鹭江,660,0,298,4.4,0,0,23.107304,113.3144
广州雕刻时光公社,鹭江,879,0,45,4.2,5,5,23.106737,113.321075
丽芙吉桔酒店(广州中大北门店),鹭江,689,4.1,0,4.1,4.2,4.4,23.10734,113.312935
广州瑞湖商务宾馆,鹭江,864,4.1,158,4.1,3.8,4.1,23.109135,113.31438
广州潇雅轩公寓,鹭江,819,4.1,88,4.1,3.3,3.8,23.10823,113.31183
桂田宾馆,鹭江,824,2,163,4.1,2.5,2,23.099289,113.322495
莫泰酒店(广州鹭江地铁站中山大学东门店),鹭江,154,4.7,215,4,4.2,4.4,23.102127,113.313484
居佳宾馆,鹭江,978,4.2,73,4,3.8,4.1,23.09732,113.32325
新珠江大酒店,鹭江,825,4.1,413,3.9,3.8,4.1,23.108786,113.31517
7天连锁酒店(广州客村店),鹭江,838,4.6,200,3.9,4.4,4.5,23.099266,113.322624
广州中山大学南校区校友公寓,鹭江,873,2,98,3.9,2,3,23.107878,113.309975
韵馨公寓,鹭江,943,3.1,78,3.8,2.7,3,23.107998,113.309
中山大学学生公寓,鹭江,857,1,78,3.7,1,3,23.107687,113.30995
广州私享家珠光高派酒店公寓,鹭江,931,3.7,190,3.7,3.6,3.7,23.108965,113.310905
柏逸酒店,鹭江,535,3.7,138,3.6,3.4,3.6,23.10189,113.31996
佰圆宾馆,鹭江,505,3.7,127,3.6,3.6,3.7,23.101934,113.319664
南丰朗豪酒店,新港东,323,4.6,733,4.7,4.6,4.7,23.103071,113.36646
广州野原小窝公寓琶洲展馆店,新港东,632,0,64,4.7,5,5,23.105032,113.36986
广交会威斯汀酒店,新港东,696,4.6,761,4.6,4.7,4.7,23.101875,113.36989
汇银宾馆,新港东,907,4,146,4,3.9,4.1,23.102703,113.35504
艺尚宫艺术主题酒店（江南西地铁站店）,沙园,996,4.7,200,4.8,4.8,4.9,23.099726,113.27504
广州青蓝莓主题酒店,沙园,423,4.3,248,4.5,4.3,4.5,23.096752,113.26348
如家快捷酒店(广州工业大道沙园店),沙园,206,4.5,151,4.3,4.3,4.4,23.093513,113.26851
船舶太古酒店,沙园,600,4.2,254,4.3,4.1,4.3,23.09566,113.26119
7天连锁酒店(广州江南西二店),沙园,640,4.3,0,4.3,4.1,4.4,23.098167,113.271965
7天连锁酒店(工业大道北沙园地铁站店),沙园,391,4.6,159,4.2,4.5,4.6,23.09777,113.26509
海友酒店(广州凤凰新村店),沙园,934,3.9,118,4.2,4,4.2,23.101795,113.26207
红帆酒店,沙园,638,4,128,4.1,3.8,4,23.092934,113.261024
广州悦品四季主题酒店,沙园,579,4.3,226,4.1,4.2,4.4,23.090128,113.26968
7天连锁酒店(广州凤凰新村地铁站店),沙园,904,4.6,138,4.1,4.5,4.6,23.099318,113.25968
广州宝丰宾馆(南田路店),沙园,881,4.3,93,4.1,3.7,3.9,23.102547,113.268196
逸米酒店广州宝岗大道地铁站店,沙园,643,4,136,3.9,3.9,3.8,23.090904,113.271706
科尔酒店,沙园,889,4,235,3.9,3.9,4.1,23.09966,113.27378
索非特酒店,沙园,846,3.6,132,3.6,3.5,3.5,23.088314,113.27146
广州君逸宾馆,沙园,224,3.5,0,3.5,3.4,3.5,23.096529,113.26604
顺龙宾馆,沙园,903,4,105,3.5,3.7,3.9,23.102694,113.26535
君怡宾馆,沙园,874,3.5,99,3.5,3.4,3.5,23.10245,113.26843
广州太古仓江景酒店,沙园,851,3.4,319,3.5,3.2,3.6,23.095861,113.258736
君皇商务酒店,沙园,696,3.5,73,3.4,3.3,3.5,23.097525,113.27304
广州市海珠区昌中宾馆,沙园,914,4,118,3.2,3.5,3.7,23.091858,113.27535
广州平价住宿牛地塘店,文冲,292,0,54,4.4,0,0,23.106863,113.47527
赛楠商务宾馆,文冲,863,3.9,135,4.4,3.6,4.2,23.102604,113.47941
山水时尚酒店(黄埔店),文冲,709,4.2,303,4.2,4.1,4.3,23.10667,113.46927
怡景公寓,文冲,314,3.3,51,4.2,2.9,3.7,23.1067,113.47495
东森酒店黄埔店,文冲,983,3.9,125,3.9,3.7,3.9,23.10173,113.48012
兰花宾馆(石化路),文冲,719,4.5,98,3.8,4.5,4.5,23.103012,113.47534
文苑宾馆,文冲,550,3.8,178,3.7,3.5,3.8,23.114285,113.476845
银涌来旅店,文冲,363,0,53,3.2,0,0,23.11231,113.47728
吉利宾馆,文冲,75,2.3,148,2.7,2.3,3,23.108805,113.47555
广州黄埔文园住宿,文冲,631,0,58,2.3,0,0,23.104107,113.47748
广州黄埔利美公寓,文冲,353,0,66,2.1,0,0,23.106386,113.47474
新华住宿,文冲,99,0,58,-1,0,0,23.108728,113.47497
和谐之家,文冲,261,0,388,-1,0,0,23.110077,113.47303
小熊家庭连锁公寓(体育西路二店),体育中心南,424,5,0,5,5,5,23.136831,113.32763
广州乐途青年旅舍体育西路店,体育中心南,457,4.7,9,4.8,4.5,4.7,23.138912,113.32583
广州天河亚朵酒店,体育中心南,845,0,491,4.7,4.8,4.7,23.142048,113.32228
辉盛阁酒店公寓,体育中心南,828,4.5,892,4.6,4.6,4.7,23.13815,113.33808
广州圣丰索菲特大酒店,体育中心南,926,4.5,500,4.5,4.6,4.7,23.144053,113.32238
方圆奥克伍德国际酒店,体育中心南,734,4.5,875,4.5,4.5,4.6,23.135117,113.33522
广州国德国际大酒店,体育中心南,917,4.4,683,4.5,4.3,4.5,23.141842,113.33889
丽枫酒店(广州天河正佳广场店),体育中心南,871,4.6,299,4.5,4.4,4.5,23.137068,113.338165
天河大厦,体育中心南,561,4.2,450,4.4,4,4.3,23.143518,113.32645
中国市长大厦,体育中心南,876,4.4,435,4.4,4.2,4.5,23.14765,113.329094
盛雅服务公寓,体育中心南,401,4.6,522,4.4,4.4,4.6,23.141891,113.326965
广州星座酒店式公寓体育西店,体育中心南,539,4.7,131,4.4,4.3,5,23.136295,113.32658
广州馨缘时尚家庭公寓,体育中心南,500,4.5,173,4.4,4.2,4.5,23.141083,113.325485
广州遇家酒店公寓,体育中心南,347,0,655,4.4,0,0,23.138342,113.33318
广州正佳金殿维福顿公寓,体育中心南,347,4.1,499,4.3,4.2,4.3,23.137571,113.33253
广州皇家国际饭店,体育中心南,636,4.2,505,4.3,4.1,4.3,23.140194,113.323975
柏高商务酒店(广州体育西路地铁站店),体育中心南,544,4.4,118,4.3,4.3,4.5,23.1363,113.32651
广州天美酒店,体育中心南,659,3.2,304,4.3,2.8,4,23.139654,113.33663
雪龙商务酒店,体育中心南,828,4.5,199,4.3,4.4,4.6,23.136833,113.3376
私享家连锁酒店公寓(广州正佳广场店),体育中心南,320,0,408,4.3,0,0,23.138348,113.33288
广州西关荔园公寓,滘口,364,5,320,5,5,5,23.130247,113.24306
丽枫酒店(广州中山八路地铁站店),滘口,202,4.7,133,4.8,4.7,4.7,23.132084,113.241165
金枫宾馆,滘口,284,4.7,0,4.8,5,5,23.131126,113.242355
广州阿莲家青年旅舍,滘口,374,4.5,44,4.6,4.3,4.5,23.129658,113.23621
广州丽天连锁酒店中山八地铁站店,滘口,19,4.4,166,4.4,4.3,4.5,23.131042,113.23976
迎商酒店（广州中山八地铁站店）,滘口,274,4.3,279,4.4,4.2,4.4,23.130955,113.24227
江月宾馆(广州中山八路总店),滘口,580,4.4,211,4.4,4.2,4.4,23.130852,113.245255
如家快捷酒店(黄沙大道如意坊地铁站店),滘口,834,4.4,177,4.4,4.2,4.4,23.123644,113.237915
广州萝卜青年旅社西关风情店,滘口,952,0,47,4.4,5,5,23.125526,113.24675
尚辉国际酒店(中山八路地铁站店),滘口,657,4.4,188,4.3,4.4,4.6,23.130545,113.23318
7天连锁酒店(上下九长寿路地铁站店),滘口,969,4.5,169,4.2,4.3,4.5,23.12694,113.24798
广州馨乐庭荔枝湾服务公寓,滘口,626,4.3,320,4.1,4.2,4.4,23.126137,113.2427
海友酒店(广州上下九步行街店),滘口,891,3.9,107,4.1,3.6,3.9,23.12891,113.24801
健升酒店,滘口,318,4.2,258,4,4.1,4.4,23.130934,113.24269
佳园连锁酒店荔湾湖店,滘口,473,4,122,4,3.9,4.1,23.127995,113.23629
圣玛登酒店,滘口,757,4.2,224,4,4,4.2,23.131107,113.24699
广州圣庭酒店中山八地铁站店,滘口,801,4.2,124,4,3.8,4.1,23.13171,113.24738
广州莱喜酒店,滘口,845,3.2,140,4,4,4,23.123384,113.23951
逸米酒店广州长寿路地铁站店,滘口,936,3.6,0,3.9,3.6,3.6,23.128843,113.248436
金鹏宾馆(龙津西路店),滘口,759,3.2,93,3.9,1,2.5,23.129913,113.24692
广州小如家公寓,天平架,803,0,67,5,0,0,23.162926,113.33536
柏高商务酒店 - 天河北天平架地铁站店,天平架,237,4.5,261,4.6,4.6,4.7,23.167334,113.328354
广兴宾馆,天平架,950,4.1,128,4.6,3.6,3.9,23.167177,113.33697
广州燕岭大厦(酒店),天平架,504,4.4,332,4.4,4.2,4.4,23.164953,113.33284
鼎龙国际大酒店,天平架,839,4.4,388,4.4,4.3,4.4,23.160976,113.32113
城市便捷酒店(广州天平架地铁站店),天平架,826,4.3,180,4.4,4.2,4.4,23.172604,113.329025
如家快捷酒店(天平架地铁站店),天平架,87,4.5,151,4.3,4.3,4.5,23.165407,113.32874
广州文星连锁酒店（天平架地铁口店）,天平架,138,4.4,151,4.3,4.3,4.5,23.16588,113.326744
如家快捷酒店(广州大道北店),天平架,421,4.5,135,4.3,4.3,4.4,23.166534,113.324036
广州歌尔爵斯酒店,天平架,896,4.3,304,4.3,4.3,4.5,23.157888,113.32431
广州穗程威尼国际酒店公寓（非自营）,天平架,952,4.2,221,4.3,4.2,4.3,23.156713,113.328865
广州穗程威尼国际精品酒店式公寓(火车东站店),天平架,965,3.8,222,4.3,3.6,3.7,23.156586,113.32866
南洋长胜酒店,天平架,153,4.1,348,4.2,4,4.2,23.16485,113.32647
7天连锁酒店(广州天河燕塘地铁站二店),天平架,216,4.4,159,4.2,4.1,4.3,23.163584,113.32903
汉庭酒店(沙太南路店),天平架,678,4.3,159,4.2,4.2,4.3,23.170391,113.331474
汉庭酒店(火车东站沙河店),天平架,919,4.1,203,4.2,4,4.1,23.158264,113.32309
一如酒店（广州火车东站店）,天平架,811,4.4,138,4.2,4,4.2,23.160412,113.32195
广州易成酒店服务公寓(威尼国际分分店),天平架,945,3.7,352,4.2,3.7,3.7,23.156784,113.32891
银河大酒店,天平架,850,4.1,190,4.1,4,4.1,23.17174,113.33229
7天连锁酒店(燕岭路),天平架,416,4.3,150,4.1,4.1,4.3,23.164038,113.331764
广州6月青年驿站,公园前,917,0,29,4.8,0,0,23.125406,113.27652
广东迎宾馆,公园前,418,4.6,398,4.7,4.5,4.7,23.134342,113.26779
广州易成国际酒店公寓,公园前,159,4.6,329,4.7,4.7,4.7,23.131926,113.27217
广州人民公社青年旅舍北京路店,公园前,982,0,20,4.7,4.8,4.7,23.12552,113.27757
逸米米公寓北京路捷登都会店,公园前,205,4.3,367,4.6,4.5,4.6,23.132067,113.2726
春田家家青年旅舍,公园前,813,3.7,55,4.6,3.1,3.6,23.128983,113.26323
铂顿国际公寓(广州中山纪念堂店),公园前,709,4.4,332,4.6,4.6,4.6,23.137484,113.267845
广州希尔顿逸林酒店,公园前,971,4.5,780,4.5,4.5,4.7,23.1376,113.277596
南北纵横国际公寓(金润铂宫店),公园前,693,4.3,455,4.5,4.5,4.5,23.128977,113.27677
广州大厦大酒店,公园前,644,4.4,305,4.4,4.2,4.4,23.134909,113.275856
雅兰酒店(越华路),公园前,520,4.3,308,4.4,4.2,4.4,23.135748,113.2731
锦江之星酒店(中山纪念堂店),公园前,900,4.5,229,4.4,4.3,4.5,23.139402,113.2681
迷途主题旅馆,公园前,736,4.2,220,4.4,4.1,4.3,23.128832,113.27717
7天连锁酒店(纪念堂地铁站店),公园前,685,4.4,158,4.4,4.2,4.4,23.137655,113.269135
阳光国际酒店公寓（广州北京路金润铂宫店）,公园前,723,4.3,408,4.4,4.3,4.4,23.128805,113.27701
广州靓天阁酒店,公园前,765,0,189,4.4,0,0,23.127825,113.27687
如家快捷酒店(广州解放中路公园前地铁站店),公园前,268,4.3,151,4.3,4,4.3,23.129713,113.26906
广东大厦,公园前,810,4.4,354,4.3,4.1,4.4,23.13827,113.27395
文星连锁酒店北京路店,公园前,632,4.2,178,4.3,3.9,4.2,23.12619,113.2724
广州考拉青年旅舍（北京路店）,公园前,565,4.6,100,4.3,4.3,4.5,23.127747,113.2742
聚星楼宾馆,京溪南方医院,414,5,175,5,5,5,23.194485,113.33412
怡和出租屋,京溪南方医院,642,5,47,5,5,5,23.188185,113.32719
广州市白云区京溪天天旅业店,京溪南方医院,686,0,98,4.8,0,0,23.186653,113.33744
京源宾馆,京溪南方医院,476,4.6,192,4.7,4.5,4.6,23.187553,113.33545
桐园别墅酒店,京溪南方医院,834,4.5,256,4.6,4.5,4.5,23.184832,113.32803
平安公寓,京溪南方医院,864,0,58,4.6,0,0,23.198778,113.332954
IU酒店(京溪南方医院地铁站店),京溪南方医院,615,4.6,167,4.5,4.6,4.6,23.186993,113.33683
广州云溪电梯公寓,京溪南方医院,500,0,60,4.4,0,0,23.186735,113.33422
广州1+1连锁公寓女生部,京溪南方医院,342,0,0,4.4,0,0,23.188778,113.33035
广州雅香阁客栈京溪南方医院店,京溪南方医院,86,4.3,43,4.3,3.9,4,23.191782,113.33268
广州云兴皇室堡酒店公寓,京溪南方医院,391,4.5,268,4.3,4.6,4.7,23.191866,113.33639
梅花园酒店,京溪南方医院,835,4.2,248,4.3,4.2,4.3,23.185097,113.32762
速8酒店(梅花园地铁站店),京溪南方医院,922,4.3,155,4.3,4.2,4.4,23.184996,113.32644
白云山住宿,京溪南方医院,157,0,49,4.3,0,0,23.192339,113.33319
文星连锁酒店南方医院店,京溪南方医院,513,4.2,190,4.2,4.1,4.3,23.195438,113.334076
蟹山宾馆,京溪南方医院,758,4.5,138,4.2,4.5,4.5,23.197762,113.33367
广州七喜商务公寓梅花园店,京溪南方医院,889,0,90,4.2,0,0,23.185175,113.32671
广州正佳酒店(同和店),京溪南方医院,868,4,308,4.2,3.8,4,23.198774,113.333534
欧豪酒店,京溪南方医院,879,4,167,4.1,3.9,4.1,23.198862,113.3336
7天连锁酒店(广州京溪南方医院店),京溪南方医院,825,4.3,142,4.1,4.2,4.4,23.198097,113.33504
维也纳酒店(广州松南店),沙贝,950,4.6,88,4.7,4.6,4.7,23.158978,113.227165
广州金沙洲沙贝村酒店公寓,沙贝,388,4.5,164,4.5,4.5,4.5,23.157873,113.21414
金阳美景酒店,沙贝,807,4,177,4.3,4.1,4.3,23.152464,113.21269
广州顺新酒店,沙贝,996,4,94,4.1,4,4,23.158709,113.22765
速8酒店(白云金沙洲沙贝地铁站店),沙贝,245,4,148,3.9,3.9,4.2,23.159508,113.21632
金沙大酒店,沙贝,278,3.9,142,3.8,3.7,3.8,23.157707,113.21522
全美酒店,沙贝,734,2.4,107,3.8,3,3,23.161976,113.2123
迪八连锁酒店,沙贝,411,3.9,99,3.7,3.9,3.9,23.15789,113.21392
198连锁酒店金沙洲分店,沙贝,808,3.8,128,3.6,3.9,4,23.165016,113.216415
必胜宾馆,沙贝,563,4,107,3.5,3.8,4,23.16197,113.21469
广州尚禾印象酒店,沙贝,780,3.6,98,3.1,3.5,3.6,23.163774,113.21379
广州金领豪华公寓,沙贝,388,2.7,64,2.7,2.7,2.7,23.157873,113.21414
广州皇家园林豪华公寓,沙贝,743,0,1260,2.2,0,0,23.163563,113.214096
友谊商务宾馆,沙贝,321,0,78,2.1,0,0,23.15814,113.214806
佰合国际公寓酒店(广州萝岗万达广场店),暹岗,805,0,192,4.9,0,0,23.175497,113.474045
广州悦芬精品酒店公寓,暹岗,843,4.5,188,4.9,4.5,4.4,23.173136,113.4729
广州香驿湾酒店公寓,暹岗,768,4.5,238,4.9,4.6,4.7,23.17521,113.473526
广州尚雪国际公寓,暹岗,887,5,158,4.9,5,5,23.172241,113.47256
丽途国际公寓,暹岗,916,4.7,207,4.8,4.8,4.8,23.172497,113.47323
广州私享家酒店式公寓萝岗万达广场店,暹岗,970,4.6,198,4.8,4.7,4.8,23.172018,113.47347
广州凯米公寓酒店,暹岗,855,4.7,185,4.8,4.8,4.8,23.173828,113.47364
广州2513酒店公寓,暹岗,797,4.4,191,4.7,4.5,4.5,23.17515,113.4738
广州科谷国际公寓(萝岗万达店),暹岗,910,4.6,237,4.7,4.7,4.7,23.172453,113.47311
广州保利假日酒店,暹岗,869,4.5,562,4.6,4.5,4.7,23.17063,113.46443
广州翡翠皇冠假日酒店,暹岗,954,4.6,771,4.6,4.6,4.7,23.178,113.45739
萝岗区阳光住宿公寓,暹岗,309,4.5,101,4.6,1.9,4,23.176353,113.46903
广州乐梦居酒店公寓萝岗万达广场店,暹岗,765,4.5,226,4.6,4.6,4.7,23.175747,113.47373
柏高商务酒店(广州萝岗万达广场店),暹岗,727,4.5,118,4.5,4.5,4.6,23.176916,113.47371
广州园艺酒店公寓(萝岗万达广场科学城店),暹岗,811,4.6,230,4.5,4.6,4.7,23.175062,113.47391
广州优寓互联网公寓,暹岗,859,4.5,188,4.5,4.5,4.6,23.173815,113.47368
广州小时代微生活公馆,暹岗,966,4.3,240,4.5,4.3,4.4,23.17207,113.47347
宝格丽公寓酒店（广州萝岗万达广场店）,暹岗,813,4.5,295,4.5,4.5,4.5,23.17387,113.473175
广州迈乐屋酒店公寓,暹岗,783,0,180,4.5,0,0,23.174913,113.47353
私享家酒店公寓(兴普紫园店),暹岗,561,4.6,202,4.4,4.6,4.8,23.173508,113.464584
广州达达公寓,高塘石,534,4.8,65,4.3,4.8,4.8,23.199373,113.421524
顺源商务酒店,高塘石,586,0,0,3.5,3,0,23.197681,113.42255
富华棋牌旅馆,高塘石,163,0,38,-1,0,0,23.197405,113.41841
丽枫酒店(广州东晓南地铁站旗舰店),东晓南,581,0,272,5,0,0,23.078527,113.29529
瑞宝酒店,东晓南,791,5,0,5,5,5,23.084549,113.3008
鸿洲世纪酒店,东晓南,939,4.3,367,4.6,4.4,4.5,23.085232,113.30439
彩虹公寓酒店,东晓南,430,4,168,4.5,4,4,23.074253,113.303246
IU酒店广州东晓南地铁站IU旗舰店,东晓南,753,4.5,221,4.4,4.4,4.6,23.07974,113.29392
如家快捷酒店(广州海珠东晓南地铁站店),东晓南,351,4,135,4.1,3.9,4.1,23.074297,113.30126
