name,subway,distance,service_rating,price,environment_rating,overall_rating,location_lat,location_lng
潮汕老家,江夏,636,3.25,56,3.05,3.2,23.212362,113.28707
金明会,江夏,779,3.85,300,3.85,2.8,23.21228,113.29465
活色酒吧,江夏,335,2,50,2,2,23.214567,113.289406
湖北一绝,江夏,298,0,49,0,-1,23.21828,113.28683
东漖北蒸饭老字号,坑口,748,0,40,0,-1,23.0855,113.23178
曼索蒂咖啡(广粤店),潭村,640,3,117,3.2,4.5,23.12052,113.34695
第2站咖啡,潭村,767,0,75,0,4.5,23.125137,113.35973
桃园明宴食府,潭村,556,3.7,79,4.2,4.4,23.128029,113.35193
居食屋和民(太阳新天地店),潭村,713,0,83,0,4.4,23.129124,113.35027
BOCCA餐厅,潭村,649,3.4,107,3.4,4.4,23.121155,113.346565
金广名厨,潭村,497,3.2,59,3.3,4.3,23.127447,113.351616
汕尾海丰渔村,潭村,397,2.4,60,2.4,4.3,23.126293,113.35091
悦客轩土菜馆,潭村,860,2.9,171,2.9,4.3,23.124079,113.36091
廊桥,潭村,710,3.6,113,3.55,4.3,23.121147,113.34595
ZOO COFFEE咖啡店,潭村,719,3.8,46,4,4.3,23.119682,113.346565
兄妹茶餐厅,潭村,290,3.8,53,3.6,4.2,23.124516,113.35021
咏萄,潭村,650,3,300,3,4.2,23.121136,113.346565
贝家烘焙私厨,潭村,888,3.2,222,3,4.2,23.128546,113.34625
COSTA COFFEE(广粤天地店),潭村,684,2.4,43,3.1,4.2,23.121536,113.346085
Mezomd Cafe Restaurante广粤店,潭村,640,4.1,64,4.3,4.2,23.12052,113.34695
百丈园,潭村,266,3,70,3.3,4.1,23.124104,113.35022
太艮堡毋米粥(广州猎德店),潭村,962,2.8,109,3,4.1,23.120892,113.34345
毛家湾饭店(马场店),潭村,636,3.2,47,3.3,4.1,23.128494,113.35062
尚东饭堂,潭村,168,2.9,79,3.4,4.1,23.122795,113.35095
稻香酒家(广州太阳城店),潭村,714,3.9,71,4.2,4.1,23.129124,113.35026
加州卷(中四店),北京路,914,3.5,93,3.4,4.6,23.13237,113.280304
不倒翁牛肉火锅料理,北京路,911,3.4,101,3.3,4.6,23.121815,113.28472
绿茵阁(广州仓边店),北京路,963,2.9,66,2.6,4.6,23.133373,113.2786
臻苑,北京路,845,2.7,40,3.5,4.6,23.131939,113.27327
白熊咖啡馆,北京路,465,4.3,43,4.3,4.6,23.12911,113.27671
猫屎咖啡(光明广场店),北京路,416,3.2,77,3.2,4.6,23.127989,113.27414
红酒大使,北京路,433,2.9,225,2.9,4.6,23.12104,113.276276
龚记牛骨牛杂屋(北京路旗舰店),北京路,377,3.85,63,3.9,4.5,23.128286,113.275955
泰地道泰式料理(惠福东路),北京路,411,3,85,3.3,4.5,23.127129,113.27324
大靴子意式餐厅,北京路,289,0,52,0,4.5,23.126287,113.2789
龙目印尼餐厅,北京路,404,3.4,66,3.4,4.5,23.127192,113.273384
芝仕堡意粉餐厅(广大路店),北京路,890,3.95,48,3.95,4.5,23.132645,113.274124
鱼满塘,北京路,400,5,80,5,4.5,23.127691,113.27397
燕翅居,北京路,897,3,149,3,4.5,23.121876,113.28461
好栈坊(德政中路店),北京路,484,3.3,40,2.7,4.5,23.12917,113.27757
利口福(文德南店),北京路,400,3.2,52,3.2,4.5,23.122465,113.27934
贝趣创意烘焙工作室,北京路,890,4.3,62,4.3,4.5,23.132229,113.28008
德烨酒家,北京路,474,2.4,52,2.2,4.4,23.122364,113.28019
柠檬叶越式餐厅,北京路,651,2.5,59,2.7,4.4,23.12282,113.282425
汉府火锅(广州旗舰店),北京路,447,4.45,127,4.55,4.4,23.121737,113.279144
澳门街(都市店),石牌桥,883,2.5,73,2.6,4.6,23.1465,113.33541
必胜客(正佳广场餐厅),石牌桥,466,2.6,54,3,4.6,23.13865,113.33366
表妹靓点餐厅(维家思店),石牌桥,973,3.8,53,4.1,4.6,23.131056,113.334145
阿一鲍鱼酒家(旗舰店),石牌桥,952,3.2,259,3.2,4.6,23.147547,113.3383
西贝莜面村(正佳店),石牌桥,466,3.4,79,3.4,4.6,23.13865,113.33366
丽柏国际酒店中餐厅,石牌桥,890,3.3,50,3.4,4.6,23.142357,113.3461
名人汇西餐厅,石牌桥,911,3,82,3,4.6,23.141245,113.34677
比利心思(正佳店),石牌桥,405,3,74,3,4.6,23.138504,113.33427
不出二品,石牌桥,463,3,50,3,4.6,23.138884,113.33367
千味涮(太古汇店),石牌桥,99,2.6,70,2.6,4.5,23.139614,113.33888
表叔茶餐厅(万菱汇店),石牌桥,193,2.8,49,3,4.5,23.138573,113.33636
灰太狼烤肉,石牌桥,410,3,57,3,4.5,23.139423,113.33421
荔雅图餐厅,石牌桥,555,4.5,284,4.55,4.5,23.13851,113.332794
东悦海鲜酒家金利来大厦店,石牌桥,648,3.55,126,3.75,4.5,23.14416,113.33528
妹坨小龙虾(天河店NO.2),石牌桥,961,4,99,3.7,4.5,23.134735,113.33001
食全食美(时尚天河店),石牌桥,678,0,48,0,4.5,23.139637,113.3316
1874西餐吧,石牌桥,777,3.75,52,3.75,4.5,23.13395,113.332924
韩啦啦韩国年糕火锅,石牌桥,745,0,45,0,4.5,23.139908,113.34542
厨先生水晶焖锅(时尚天河店),石牌桥,678,0,71,0,4.5,23.139635,113.3316
万岁寿司(天河店),石牌桥,831,2.4,72,2.7,4.5,23.140907,113.34606
Longer Cafe 暖阁咖啡屋,鹭江,991,3.2,49,3.2,4.3,23.108715,113.309265
釜山港韩国料理,鹭江,298,2.4,72,1.7,4.2,23.10067,113.31757
同湘会(直营第11分店),鹭江,158,3.4,58,3.4,4.2,23.101665,113.31627
太来生活,鹭江,523,3,70,4.5,4.2,23.106033,113.31544
小乔寿司(上渡路店),鹭江,417,3.2,40,3.2,4.2,23.104992,113.31585
秦越美食坊,鹭江,443,3.9,40,3.9,4.2,23.105347,113.314445
ArtVista698咖啡厅,鹭江,770,3.95,40,3.9,4.2,23.108027,113.31266
六婶西关小厨下渡路店,鹭江,483,2.4,56,2.5,4.1,23.105717,113.31449
菜园子,鹭江,828,2.9,48,2.9,4.1,23.099207,113.32251
重庆烤鱼(客村店),鹭江,790,2.3,43,2,4.1,23.103542,113.32211
虾饺妹,鹭江,579,3.65,57,3.7,4,23.106579,113.31448
37°2美食家Gourmet 滨江东路店,鹭江,879,2.7,63,2.8,4,23.10838,113.31076
Koala烤啦自动串烧餐厅,鹭江,896,3.55,40,3.5,4,23.107948,113.30968
百度烤肉专门店NO.22,鹭江,313,2.1,61,1.8,4,23.101225,113.3117
茶园·尚品,鹭江,812,3,98,3,4,23.108555,113.31619
下渡食府,鹭江,74,3.3,45,3.35,3.9,23.10189,113.31429
其美烤肉自助火锅城,鹭江,704,2.9,50,3,3.9,23.096766,113.31949
Perry's Cafe咖啡厅,鹭江,964,3,99,3.2,3.9,23.108156,113.320625
金成潮州酒楼(客村店),鹭江,811,2.8,78,3,3.8,23.10311,113.32246
大四川火锅城(鹭江店),鹭江,158,2.9,52,2.8,3.8,23.10137,113.3132
大叔寿司,沙园,406,4.1,68,3.75,4.4,23.097721,113.269196
仙踪林(新一城店),沙园,849,2.4,50,2.4,4.4,23.100208,113.27271
叹域九号沙滩吧,沙园,810,3,44,3.1,4.4,23.094976,113.25904
南粤嘉宴大酒楼,沙园,699,2.9,53,2.6,4.3,23.095596,113.26019
葡庭红酒主题西餐厅,沙园,811,2.7,79,3,4.3,23.093658,113.25911
Oyster Talks生蚝体验馆,沙园,111,4.25,120,4,4.3,23.093857,113.26637
锦赏汇西餐厅(江南西总店),沙园,918,4.15,71,4.25,4.3,23.099365,113.27437
永隆食家（江南西总店）,沙园,972,2.3,45,2.1,4.3,23.099665,113.27479
倾吧,沙园,772,3.85,61,3.85,4.3,23.09388,113.25946
SDlivehouse,沙园,579,3.8,60,3.8,4.3,23.090181,113.26978
原生泰tummour泰国料理（乐峰广场店）,沙园,62,3.2,59,3.2,4.2,23.095043,113.26648
点都德(宝业楼店),沙园,859,3.95,59,4.1,4.2,23.098454,113.27431
嘉华海鲜酒家 革新路店宴会厅,沙园,689,2,40,2.5,4.2,23.09701,113.26071
东江鸿星海鲜酒家(沙园分店),沙园,318,2.5,66,1.8,4.2,23.092764,113.269264
辣田鸡(宝业路店),沙园,489,2.3,58,2,4.2,23.097551,113.270615
一心一境,沙园,838,4.25,83,4.5,4.2,23.094921,113.25877
稳牛杂火锅(南田路店),沙园,979,4,57,3.85,4.2,23.1035,113.26663
关姐龙虾,沙园,991,3.85,94,3.7,4.2,23.099653,113.275024
爱琴海西餐厅,沙园,347,3,46,3,4.2,23.09702,113.26469
弦外重庆老灶火锅串串香,沙园,560,4.15,95,4.3,4.2,23.09499,113.26149
元気寿司,体育中心南,783,0,92,0,4.7,23.139502,113.337845
贰叁茶屋,体育中心南,693,4.25,53,4.3,4.7,23.133915,113.33233
7INN郁源咖啡,体育中心南,650,3.2,42,3.2,4.7,23.134207,113.33194
班克咖啡总店,体育中心南,611,3.2,44,3.1,4.7,23.134586,113.33198
曼索蒂咖啡(正佳广场店),体育中心南,377,2.8,60,2.9,4.7,23.13865,113.33366
失踪周末咖啡,体育中心南,720,3,56,3,4.7,23.13721,113.33663
The Loft,体育中心南,964,3,238,3,4.7,23.140553,113.33959
九毛九山西面馆(花城汇店),体育中心南,868,3.2,51,3.2,4.6,23.132078,113.33119
饭菜真香,体育中心南,485,4.1,41,4.05,4.6,23.140074,113.325455
必胜客(正佳广场餐厅),体育中心南,377,2.6,54,3,4.6,23.13865,113.33366
澳门街(都市店),体育中心南,913,2.5,73,2.6,4.6,23.1465,113.33541
西贝莜面村(正佳店),体育中心南,377,3.4,79,3.4,4.6,23.13865,113.33366
CHACHA日式烧烤,体育中心南,751,2.8,119,3.1,4.6,23.146015,113.32722
叹东西,体育中心南,425,0,67,0,4.6,23.142534,113.32724
中意茶餐厅,体育中心南,868,3,50,3,4.6,23.132078,113.33119
比利心思(正佳店),体育中心南,442,3,74,3,4.6,23.138504,113.33427
卡撒浓汤(中信广场店),体育中心南,843,3,60,3,4.6,23.147326,113.33148
爱客多蛋糕店(体育西路站),体育中心南,424,3.5,68,3.5,4.6,23.136692,113.32782
True Love臻爱蛋糕(珠江新城店),体育中心南,879,3.9,56,3.85,4.6,23.131975,113.33121
不出二品,体育中心南,371,3,50,3,4.6,23.138884,113.33367
南园开记,滘口,648,2.8,49,2.8,4,23.13681,113.23917
一个寿司,滘口,608,3.85,48,3.65,4,23.13329,113.24498
美心西饼(荔景店),滘口,773,3.2,41,2.7,4,23.13172,113.2471
泮溪酒家,滘口,532,2.8,67,3.5,3.9,23.127192,113.242744
食养坊(龙津西店),滘口,734,2.7,59,2.9,3.9,23.124393,113.23993
誉点茶荟,滘口,804,3.4,45,3.6,3.8,23.12622,113.2455
森伟美食,滘口,933,1.6,41,2.1,3.8,23.128967,113.24844
莫大毛(泮塘店),滘口,476,2.6,41,2.6,3.7,23.128073,113.243
点聚舜裕茶点荟,滘口,975,3.55,47,3.75,3.7,23.12685,113.24799
必胜客(中山八店),滘口,93,2.4,60,2.5,3.7,23.13144,113.24036
海南羊庄,滘口,977,3.6,55,3.5,3.7,23.13399,113.2306
小菜王,滘口,198,2.2,49,2.2,3.6,23.131985,113.241196
聚喜私厨,滘口,442,3.35,82,3.5,3.6,23.129389,113.23563
鹅记渔庄,滘口,353,3,49,2.9,3.6,23.129519,113.242645
18FOREVER餐饮店,滘口,888,0,42,0,3.6,23.125902,113.24628
富荔茶餐厅,滘口,317,2.8,64,3,3.5,23.13075,113.242676
百岁鸡食店,滘口,953,3.2,41,2.8,3.5,23.127935,113.24829
金康厨房,滘口,997,3.25,54,3.3,3.5,23.131714,113.249306
大塘烧鹅(多宝路店),滘口,946,2.6,40,2.6,3.4,23.122784,113.24202
竹溪酒家,滘口,760,2.3,47,2.4,3.3,23.12416,113.23914
城美岭牛肉,天平架,312,3,52,3,4,23.168041,113.32774
南洋长胜酒店宴会厅,天平架,160,4.5,200,4.5,4,23.165138,113.32634
阿乙潮汕菜,天平架,820,3.7,57,3.35,4,23.164795,113.33592
佰好酒楼,天平架,627,2.3,46,2.4,3.9,23.16463,113.334015
雅聚楼,天平架,904,3.6,72,3.7,3.9,23.157112,113.328255
君宴私房菜,天平架,560,0,59,0,3.9,23.163933,113.33321
老四川石锅鱼广州燕侨店,天平架,642,0,42,0,3.9,23.166733,113.333984
同湘会(直营第13分店),天平架,568,3.3,62,3.4,3.8,23.164019,113.33331
海银海记潮汕特色牛肉火锅(粤垦店),天平架,919,2.8,67,2.8,3.8,23.161867,113.33612
鼎珑酒家,天平架,772,2.8,55,3,3.8,23.16706,113.33521
湘庆土菜,天平架,410,2.9,63,3,3.8,23.166708,113.32423
楚园私家菜酒楼,天平架,917,3,77,3,3.8,23.158283,113.32308
皇庭中餐厅,天平架,144,3,40,3.1,3.8,23.164911,113.326546
二哥碳烤羊腿羊排,天平架,925,3.2,73,3.1,3.7,23.161798,113.33616
95粤西菜馆(燕领路95号店),天平架,772,3.85,58,3.85,3.7,23.16706,113.33521
银河咖啡厅,天平架,852,2.9,56,3,3.7,23.171732,113.332344
潮人食艺炜煌大排档,天平架,677,3.1,60,3.3,3.6,23.163599,113.3343
滋味馆(粤垦路),天平架,887,1.8,55,2.2,3.6,23.162052,113.33588
实惠坚怡苑酒家白云店,天平架,842,2.9,61,2.3,3.6,23.171728,113.33215
潮联牛肉火锅,天平架,340,3.35,52,3.25,3.5,23.168167,113.32888
猫屎咖啡(光明广场店),公园前,541,3.2,77,3.2,4.6,23.127989,113.27414
CLK咖啡酒廊,公园前,652,3,64,3,4.6,23.135145,113.275764
和苑酒家(时代店),公园前,983,4.5,95,4.5,4.5,23.136927,113.27836
芝仕堡意粉餐厅(广大路店),公园前,373,3.95,48,3.95,4.5,23.132645,113.274124
龚记牛骨牛杂屋(北京路旗舰店),公园前,659,3.85,63,3.9,4.5,23.128286,113.275955
泰地道泰式料理(惠福东路),公园前,568,3,85,3.3,4.5,23.127129,113.27324
龙庭酒家,公园前,615,3.4,121,3.5,4.5,23.13606,113.27428
龙目印尼餐厅,公园前,569,3.4,66,3.4,4.5,23.127192,113.273384
鱼满塘,公园前,555,5,80,5,4.5,23.127691,113.27397
好栈坊(德政中路店),公园前,760,3.3,40,2.7,4.5,23.12917,113.27757
贝趣创意烘焙工作室,公园前,967,4.3,62,4.3,4.5,23.132229,113.28008
鹅仔饭店,公园前,618,3.2,58,3.2,4.4,23.128677,113.265526
广少茶餐厅广州北京路店,公园前,765,3.1,45,3.2,4.4,23.128305,113.27719
My Dear Pizza(中山四路店),公园前,610,4.2,55,3.85,4.4,23.130304,113.27643
少爷波餐厅,公园前,633,3.8,49,3.55,4.4,23.127537,113.27493
马拉仔,公园前,628,0,60,0,4.4,23.130423,113.27664
東家创意西餐料理(金佰利广场店),公园前,766,3.45,73,3.45,4.4,23.128447,113.27728
聚谊阁,公园前,651,3.2,120,3,4.4,23.135126,113.275764
摩打食堂(总店),公园前,533,4.5,100,3.85,4.4,23.127178,113.27255
BARISTA,公园前,951,4.1,76,4.2,4.4,23.137634,113.27729
煌上煌(大道北店),京溪南方医院,565,3,50,3,4.4,23.195936,113.33404
木屋烧烤(圣地店),京溪南方医院,607,4.1,62,4.2,4.3,23.18744,113.32816
海峡情缘台湾涮涮锅(京溪圣地店),京溪南方医院,590,0,52,0,4.3,23.18816,113.3278
牛庄,京溪南方医院,239,2.9,58,2.9,4.3,23.19296,113.33364
攸县土菜馆,京溪南方医院,397,2.9,44,2.8,4.3,23.187643,113.33401
绿茵阁(广州佳润店),京溪南方医院,675,2.5,71,2.6,4.3,23.187109,113.3276
Angela Cake(总店),京溪南方医院,937,0,100,0,4.3,23.199202,113.3348
香港哥仔茶餐厅,京溪南方医院,393,3.7,47,3.8,4.2,23.188066,113.33483
汕头福合埕牛肉火锅店(广州大道北店),京溪南方医院,418,2.8,58,2.8,4.2,23.194525,113.334114
海宝挪威三文鱼(京溪路店),京溪南方医院,329,3.1,42,3,4.2,23.1895,113.33545
龚记牛骨牛杂屋(太阳城店),京溪南方医院,224,3.1,58,3,4.2,23.192951,113.33326
毛家饭店(佳润广场店),京溪南方医院,728,2.3,58,2.2,4.1,23.186823,113.32719
毛家湾饭店(合一国际广场店),京溪南方医院,698,2,62,2,4.1,23.197062,113.33449
千鲜汇(云景花园分店),京溪南方医院,641,2.7,52,2,4.1,23.18868,113.338425
财神鱼舫,京溪南方医院,889,3,47,3,4.1,23.19896,113.333595
绿岛餐厅,京溪南方医院,679,2.7,44,2.5,4.1,23.187468,113.33809
汉邦韩国料理,京溪南方医院,252,3.95,65,3.75,4.1,23.193008,113.333824
海峡情缘台湾涮涮锅西餐(嘉裕太阳城店),京溪南方医院,293,2.9,58,2.9,4.1,23.193266,113.334145
蟹山羊庄,京溪南方医院,714,2.8,50,2.8,4.1,23.19736,113.33369
烤上皇,京溪南方医院,872,0,40,0,4,23.184807,113.337906
润汇酒家,沙贝,349,0,55,0,1,23.161024,113.21785
唐人荟江景西餐酒廊,沙贝,863,0,113,0,-1,23.158848,113.22632
2233韩国料理,沙贝,757,0,58,0,-1,23.164007,113.21469
广州市白云区松洲九号咖啡馆,沙贝,684,0,99,0,-1,23.15901,113.224525
本明洞刀面·火锅,暹岗,910,3.75,73,3.8,-1,23.174631,113.45868
姆妈私厨,暹岗,911,0,51,0,-1,23.173117,113.459694
焖尚品(东晓南店),东晓南,448,0,43,0,4.3,23.073574,113.29958
小肥羊(盈丰路店),东晓南,315,3.3,81,3.3,4.2,23.075602,113.30321
香鸽一方酒楼,东晓南,222,3,40,2.9,4.2,23.07943,113.301025
大茶饭,东晓南,313,3.9,69,3.6,4.2,23.074718,113.30166
海记,东晓南,301,4.5,68,3,4.2,23.079304,113.29872
重庆家福火锅（新都荟店）,东晓南,186,2.9,83,2.8,4.2,23.078468,113.299416
千鲜汇(英豪花园店),东晓南,499,3,60,1,4.1,23.07501,113.30496
龙记潮汕砂锅粥,东晓南,487,3.55,49,3.55,4.1,23.07589,113.29639
印老庄麻辣养生火锅,东晓南,274,3.5,60,3.45,4.1,23.077135,113.30351
家常便饭,东晓南,295,2.8,51,2.8,4,23.07632,113.298225
南凰拉面小笼包,东晓南,186,3.1,47,3.2,4,23.078468,113.299416
湛江乡下鸡(奇珍店),东晓南,383,2.9,68,2.9,4,23.074099,113.29989
哈尔滨烧烤城(金碧店),东晓南,547,3.1,80,3,4,23.076853,113.29554
Matto,东晓南,437,4.25,53,4.1,4,23.074615,113.30383
必胜客(爱都店),东晓南,647,2.7,40,2.8,4,23.072895,113.30482
财记菌汤源,东晓南,462,3.6,62,4.1,4,23.073914,113.29844
金麦西饼(第三金碧花园店),东晓南,915,2.9,80,2.9,4,23.071688,113.29443
海南羊庄,东晓南,444,2.8,71,2.8,3.9,23.079094,113.2969
好兄弟草原炭烤羊腿（侨港路店）,东晓南,320,2.9,91,2.9,3.9,23.076221,113.29801
豪家猪肚鸡,东晓南,441,3,44,3,3.9,23.075603,113.29702
宾宾酒家,文化公园,872,2.7,68,2.2,4.2,23.121462,113.26121
陆点,文化公园,606,3,55,3,4.2,23.120344,113.25446
金诺郎韩式炭火烤肉（上九路店）,文化公园,746,3.3,60,3.4,4.2,23.121637,113.25796
广州海关会议接待中心-中餐厅,文化公园,420,2.9,56,3,4.2,23.112755,113.252975
新浩文菜馆,文化公园,228,3,41,2.4,4.1,23.116558,113.25458
侨美兰桂坊(沙面翠洲园店),文化公园,405,2.5,86,2.9,4.1,23.11172,113.25476
有腥气(沙面店),文化公园,419,3.6,57,3.9,4.1,23.1136,113.252426
广州科斯塔法式牛排西餐厅,文化公园,626,4.4,73,4.55,4.1,23.120441,113.25415
仙景休闲美食,文化公园,603,3.65,52,3.6,4.1,23.12033,113.254524
百家熟食店,文化公园,938,2.7,80,2.7,4.1,23.12137,113.26235
袁记串串香(第十甫路),文化公园,944,0,50,0,4.1,23.119162,113.248055
老王美食,文化公园,533,2.9,111,2.8,4.1,23.114685,113.261375
十月初五饼家,文化公园,862,2.9,69,3,4.1,23.11942,113.24915
侨美食家(沙面总店),文化公园,661,3.4,95,3.9,4,23.112175,113.250565
锦和厨房1618粤菜,文化公园,346,3.65,78,4.05,4,23.112146,113.255196
西关粤,文化公园,439,3.2,71,3.6,4,23.113783,113.252144
陶源居酒家,文化公园,763,2.8,55,3.2,4,23.115694,113.263626
向群饭店(文昌店),文化公园,744,1.9,61,2.3,4,23.12018,113.25142
泰式食美食屋,文化公园,827,3.2,42,3,4,23.108635,113.26013
庙色唇音乐主题餐厅,文化公园,929,3,49,3,4,23.111586,113.26442
小肥羊(五羊店),五羊邨,69,2.4,86,2.7,4.5,23.126183,113.32028
陇上行甘肃生态美食,五羊邨,338,4.2,83,4.3,4.5,23.123434,113.322914
海皇轩食府国门店,五羊邨,473,2.8,88,3.1,4.5,23.124475,113.32521
浅草亭日本料理(珠江新城店),五羊邨,394,2.5,158,3.9,4.5,23.126558,113.324554
江户日本料理,五羊邨,858,3.5,272,3.7,4.5,23.122406,113.32835
六喜,五羊邨,413,2.4,63,2.3,4.5,23.124737,113.32468
金桥酒店-西餐厅,五羊邨,239,4.5,102,4.5,4.5,23.12641,113.31856
pp bistro法式餐厅,五羊邨,525,0,58,0,4.5,23.12931,113.324196
小西家作(富力爱丁堡店),五羊邨,320,3,60,3.2,4.5,23.12344,113.32265
郑州烩面馆,五羊邨,771,3.5,40,4.5,4.5,23.125633,113.31325
表哥茶餐厅(五羊新城店),五羊邨,454,3.65,44,3.9,4.4,23.125975,113.31635
海皇轩食府(汇美店),五羊邨,579,3.2,88,3.4,4.4,23.13025,113.32369
武林厨神(五羊店),五羊邨,467,3,46,3.1,4.4,23.125883,113.31623
珠江新城致盛美食店（分店）,五羊邨,570,3.2,104,3,4.4,23.121744,113.32425
花风船,五羊邨,617,3.4,69,3.5,4.4,23.13105,113.32267
金濠烧鹅海鲜酒家,五羊邨,978,2.8,70,2.7,4.4,23.125689,113.311226
千寿司(珠江新城店),五羊邨,550,4.1,101,4.15,4.4,23.121695,113.32385
意珍,五羊邨,920,3.4,290,3.5,4.4,23.123316,113.32939
愉粤轩,五羊邨,991,4.2,432,4.55,4.4,23.123583,113.3302
爱客多蛋糕店(五羊村店),五羊邨,328,3.1,50,3,4.4,23.12292,113.31996
OK香辣蟹(绿景一路店),魁奇路,890,2.2,74,2.4,3.5,23.00732,113.11837
将太千两日本料理(丽日玫瑰商业街店),魁奇路,743,3,90,3,3.5,23.002668,113.12177
原味园(丽日玫瑰分店),魁奇路,697,3.1,74,2.4,3.2,22.999222,113.12196
顺德奄尖大少私房菜(丽日玫瑰商业中心店),魁奇路,820,2.8,74,2.8,3.1,22.99919,113.12316
百记猪肚鸡(丽日玫瑰店),魁奇路,799,3,40,3,3,22.999226,113.12296
碧泉金潮香食府,黄花岗,959,3.75,123,3.75,4.3,23.140335,113.311844
槟城马来西亚餐厅,黄花岗,800,3.4,87,3.4,4.3,23.140854,113.30969
品致尊食府(永福店),黄花岗,184,2.8,42,2.8,4.2,23.148788,113.30756
原汁原味农家鸡(环巿东店),黄花岗,907,2.2,59,2,4.2,23.141317,113.31239
强胜餐厅,黄花岗,444,3.5,40,3.5,4.2,23.151253,113.3078
黄果树贵州酒家,黄花岗,931,2.2,65,3,4.2,23.140837,113.312126
香兰印尼餐厅(环市东路店),黄花岗,855,3.4,50,3.4,4.2,23.140863,113.31087
速品广州旗舰店,黄花岗,867,4.2,44,4.55,4.2,23.14086,113.31108
东来顺(恒福路店),黄花岗,663,3.1,116,3.2,4.1,23.152882,113.30386
客家之乡,黄花岗,666,3,52,3,4.1,23.152712,113.30341
山东老家(东都店),黄花岗,820,2.3,59,2,4.1,23.140905,113.31025
湖南味室(越秀店),黄花岗,917,2.6,46,2.5,4.1,23.139347,113.30475
乙古香牛牛火锅(黄花岗店),黄花岗,409,3.2,95,3.2,4.1,23.14454,113.30404
鸟剑居酒屋,黄花岗,843,4.15,126,4,4.1,23.14085,113.310616
海记牛肉(先烈东店),黄花岗,970,3.2,76,3.1,4.1,23.153114,113.31372
广东道至正餐厅,黄花岗,868,0,68,0,4.1,23.141327,113.30122
嘉福国际大酒店中餐厅,黄花岗,956,3.1,53,3.1,4.1,23.140654,113.30075
楚天美食坊(先烈中路店),黄花岗,207,2.8,60,2.6,4,23.146702,113.30465
沂湖人家,黄花岗,400,3.9,53,3.85,4,23.14449,113.30425
